产品名称,航线,订座舱位,上浮价格,政策返点,产品代码,出票office,备注,产品有限期,none,source_sheet,none_2,none_3,none_4,none_5,none_6,none_7,none_8,none_9,none_10,none_11,none_12,none_13,none_14,none_15,none_16,none_17,上浮/下浮价格,政策返点（后返+车辆后返+代理费),票证类型
KY昆航 舒适经济舱,全国航线,G5,G5/40,70.0,SCYX001,KMG319/KMG279,"EI项注明“经济舱不得签转”,1.空中服务
①享受经济舱前排座椅。
2.地面服务
①享受与主舱位G舱一致的24KG免费行李额。","销售日期：2025年9月22日（含）-2026年3月28日（含）；
乘机日期：2025年10月26日（含）-2026年3月28日（含）。",,KY,,,,,,,,,,,,,,,,,,,GP/BSP/B2B
KY特惠公务,全国航线,"订R舱 联动：Y/B/M/M1/M2/U/U1/U2/H/H1/H2/Q/Q1/Q2/V/V1/V2/W/W1/W2/S/S1,私有运价舱位S2/S3/S4/S5/P/P1/P2/P3/P4/P5",A6,50.0,CPPF001,KMG319/KMG279,R+公布舱位/私有运价+A+6，舱位为R舱，仅享受机上公务舱座位，不享受公务舱地面标准服务（享有免费行李额30KG），餐食享经济舱餐食（除昆明=北京、昆明=西安）EI项注明“特惠公务不得签转”,"销售日期：2025年9月26日（含）—2026年3月28日（含）；
乘机日期：2025年10月26日（含）—2026年3月28日（含）。",,KY,,,,,,,,,,,,,,,,,,,GP/BSP
KY特惠公务,全国航线,"订R舱 联动：Y/B/M/M1/M2/U/U1/U2/H/H1/H2/Q/Q1/Q2/V/V1/V2/W/W1/W2/S/S1,私有运价舱位S2/S3/S4/S5/P/P1/P2/P3/P4/P5",A8,50.0,CPPF001,KMG319/KMG279,R+公布舱位/私有运价+A+8，舱位为R舱，仅享受机上公务舱座位，不享受公务舱地面标准服务（享有免费行李额31KG），餐食享经济舱餐食（除昆明=北京、昆明=西安）EI项注明“特惠公务不得签转”,"销售日期：2025年9月26日（含）—2026年3月28日（含）；
乘机日期：2025年10月26日（含）—2026年3月29日（含）。",,KY,,,,,,,,,,,,,,,,,,,GP/BSP
KY特惠公务,全国航线,"订R舱 联动：Y/B/M/M1/M2/U/U1/U2/H/H1/H2/Q/Q1/Q2/V/V1/V2/W/W1/W2/S/S1,私有运价舱位S2/S3/S4/S5/P/P1/P2/P3/P4/P5",A10,50.0,CPPF001,KMG319/KMG279,R+公布舱位/私有运价+A+10，舱位为R舱，仅享受机上公务舱座位，不享受公务舱地面标准服务（享有免费行李额32KG），餐食享经济舱餐食（除昆明=北京、昆明=西安）EI项注明“特惠公务不得签转”,"销售日期：2025年9月26日（含）—2026年3月28日（含）；
乘机日期：2025年10月26日（含）—2026年3月30日（含）。",,KY,,,,,,,,,,,,,,,,,,,GP/BSP
KY特惠公务,全国航线,"订R舱 联动：Y/B/M/M1/M2/U/U1/U2/H/H1/H2/Q/Q1/Q2/V/V1/V2/W/W1/W2/S/S1,私有运价舱位S2/S3/S4/S5/P/P1/P2/P3/P4/P5",A12,50.0,CPPF001,KMG319/KMG279,R+公布舱位/私有运价+A+12，舱位为R舱，仅享受机上公务舱座位，不享受公务舱地面标准服务（享有免费行李额33KG），餐食享经济舱餐食（除昆明=北京、昆明=西安）EI项注明“特惠公务不得签转”,"销售日期：2025年9月26日（含）—2026年3月28日（含）；
乘机日期：2025年10月26日（含）—2026年3月31日（含）。",,KY,,,,,,,,,,,,,,,,,,,GP/BSP
KY特惠公务,全国航线,"订R舱 联动：Y/B/M/M1/M2/U/U1/U2/H/H1/H2/Q/Q1/Q2/V/V1/V2/W/W1/W2/S/S1,私有运价舱位S2/S3/S4/S5/P/P1/P2/P3/P4/P5",A15,50.0,CPPF001,KMG319/KMG279,R+公布舱位/私有运价+A+15，舱位为R舱，仅享受机上公务舱座位，不享受公务舱地面标准服务（享有免费行李额34KG），餐食享经济舱餐食（除昆明=北京、昆明=西安）EI项注明“特惠公务不得签转”,"销售日期：2025年9月26日（含）—2026年3月28日（含）；
乘机日期：2025年10月26日（含）—2026年3月32日（含）。",,KY,,,,,,,,,,,,,,,,,,,GP/BSP
KY特惠公务,全国航线,"订R舱 联动：Y/B/M/M1/M2/U/U1/U2/H/H1/H2/Q/Q1/Q2/V/V1/V2/W/W1/W2/S/S1,私有运价舱位S2/S3/S4/S5/P/P1/P2/P3/P4/P5",A20,70.0,CPPF001,KMG319/KMG279,R+公布舱位/私有运价+A+20，舱位为R舱，仅享受机上公务舱座位，不享受公务舱地面标准服务（享有免费行李额35KG），餐食享经济舱餐食（除昆明=北京、昆明=西安）EI项注明“特惠公务不得签转”,"销售日期：2025年9月26日（含）—2026年3月28日（含）；
乘机日期：2025年10月26日（含）—2026年3月33日（含）。",,KY,,,,,,,,,,,,,,,,,,,GP/BSP
KY超值公务舱,全国航线,C,CZA170,100.0,CPZA002,KMG319/KMG279,EI项为：“超值公务舱不得自愿签转”.购买本产品的旅客享受公司公务舱（J舱）机上及地面对应服务。,"销售日期：2025年9月26日（含）-2026年3月28日（含）；
乘机日期：2025年10月26日（含）-2026年3月28日（含）。",,KY,,,,,,,,,,,,,,,,,,,GP/BSP/B2B
KY超值公务舱,全国航线,C1,C1/160,100.0,CPZA002,KMG319/KMG279,EI项为：“超值公务舱不得自愿签转”.购买本产品的旅客享受公司公务舱（J舱）机上及地面对应服务。,"销售日期：2025年9月26日（含）-2026年3月28日（含）；
乘机日期：2025年10月26日（含）-2026年3月29日（含）。",,KY,,,,,,,,,,,,,,,,,,,GP/BSP/B2B
KY超值公务舱,全国航线,C2,C2/150,100.0,CPZA002,KMG319/KMG279,EI项为：“超值公务舱不得自愿签转”.购买本产品的旅客享受公司公务舱（J舱）机上及地面对应服务。,"销售日期：2025年9月26日（含）-2026年3月28日（含）；
乘机日期：2025年10月26日（含）-2026年3月30日（含）。",,KY,,,,,,,,,,,,,,,,,,,GP/BSP/B2B
KY超值公务舱,全国航线,C3,C3/140,100.0,CPZA002,KMG319/KMG279,EI项为：“超值公务舱不得自愿签转”.购买本产品的旅客享受公司公务舱（J舱）机上及地面对应服务。,"销售日期：2025年9月26日（含）-2026年3月28日（含）；
乘机日期：2025年10月26日（含）-2026年3月31日（含）。",,KY,,,,,,,,,,,,,,,,,,,GP/BSP/B2B
KY超值公务舱,全国航线,C4,C4/130,100.0,CPZA002,KMG319/KMG279,EI项为：“超值公务舱不得自愿签转”.购买本产品的旅客享受公司公务舱（J舱）机上及地面对应服务。,"销售日期：2025年9月26日（含）-2026年3月28日（含）；
乘机日期：2025年10月26日（含）-2026年3月32日（含）。",,KY,,,,,,,,,,,,,,,,,,,GP/BSP/B2B
KY超值公务舱,全国航线,C5,C5/120,100.0,CPZA002,KMG319/KMG279,EI项为：“超值公务舱不得自愿签转”.购买本产品的旅客享受公司公务舱（J舱）机上及地面对应服务。,"销售日期：2025年9月26日（含）-2026年3月28日（含）；
乘机日期：2025年10月26日（含）-2026年3月33日（含）。",,KY,,,,,,,,,,,,,,,,,,,GP/BSP/B2B
KY超值公务舱,全国航线,D,DZA110,90.0,CPZA002,KMG319/KMG279,EI项为：“超值公务舱不得自愿签转”.购买本产品的旅客享受公司公务舱（J舱）机上及地面对应服务。,"销售日期：2025年9月26日（含）-2026年3月28日（含）；
乘机日期：2025年10月26日（含）-2026年3月34日（含）。",,KY,,,,,,,,,,,,,,,,,,,GP/BSP/B2B
KY超值公务舱,全国航线,D1,D1/100,90.0,CPZA002,KMG319/KMG279,EI项为：“超值公务舱不得自愿签转”.购买本产品的旅客享受公司公务舱（J舱）机上及地面对应服务。,"销售日期：2025年9月26日（含）-2026年3月28日（含）；
乘机日期：2025年10月26日（含）-2026年3月35日（含）。",,KY,,,,,,,,,,,,,,,,,,,GP/BSP/B2B
KY超值公务舱,全国航线,D2,D2/90,90.0,CPZA002,KMG319/KMG279,EI项为：“超值公务舱不得自愿签转”.购买本产品的旅客享受公司公务舱（J舱）机上及地面对应服务。,"销售日期：2025年9月26日（含）-2026年3月28日（含）；
乘机日期：2025年10月26日（含）-2026年3月36日（含）。",,KY,,,,,,,,,,,,,,,,,,,GP/BSP/B2B
KY超值公务舱,全国航线,D3,D3/80,90.0,CPZA002,KMG319/KMG279,EI项为：“超值公务舱不得自愿签转”.购买本产品的旅客享受公司公务舱（J舱）机上及地面对应服务。,"销售日期：2025年9月26日（含）-2026年3月28日（含）；
乘机日期：2025年10月26日（含）-2026年3月37日（含）。",,KY,,,,,,,,,,,,,,,,,,,GP/BSP/B2B
KY超值公务舱,全国航线,D4,D4/70,90.0,CPZA002,KMG319/KMG279,EI项为：“超值公务舱不得自愿签转”.购买本产品的旅客享受公司公务舱（J舱）机上及地面对应服务。,"销售日期：2025年9月26日（含）-2026年3月28日（含）；
乘机日期：2025年10月26日（含）-2026年3月38日（含）。",,KY,,,,,,,,,,,,,,,,,,,GP/BSP/B2B
KY超值公务舱,全国航线,D5,D5/60,90.0,CPZA002,KMG319/KMG279,EI项为：“超值公务舱不得自愿签转”.购买本产品的旅客享受公司公务舱（J舱）机上及地面对应服务。,"销售日期：2025年9月26日（含）-2026年3月28日（含）；
乘机日期：2025年10月26日（含）-2026年3月39日（含）。",,KY,,,,,,,,,,,,,,,,,,,GP/BSP/B2B
KY快速安检通道,昆明出港,订B舱，联动：M、M1、U、H、Q、Q1、V、V1、W、S、E、L、O以及以上舱位的私有运价小舱位,50.0,5.0,,,快速安检通道”产品以“外放最低舱位上浮50元”的定价模式，购买昆明航空昆明出港航班，旅客可享受昆明长水国际机场快速安检通道服务（具体位置：出发层（F3）二号门直走到40号安检口，侧面通道直行20米，右前方“易畅转”白色柜台，工作人员核对旅客信息无误后，东01过安检即可），服务保障使用时间：早06:00-晚22:00,有效,,KY,,,,,,,,,,,,,,,,,,,GP/BSP
KY昆明GP退票规则,,,,,"昆明航空：GP客票免费退票服务需满足以下条件 （2024年4月2日通知）
1.有效期：2023年10月29日-截止日期待昆明航空通知
2.只要有GP客票标识，航班起飞前4小时之前免费退票
3.购买四三折及以上（≥43%）折扣客票
4.黑屏正常操作全退（自动退票指令，不能手工改哈）",,,,,KY,,,,,,,,,,,,,,,,,,,
KY25年夏秋Z舱、R舱、E舱固定折扣,所有航线,Z舱 ZZA135超值公务舱Z舱固定折扣,135折,80.0,,CZPP002,该产品运价模式为：Z*A25/30/35/40，运价基础为：Z＋外放舱位＋A＋上浮比例（例：ZHA25表示外放上浮Y舱价格*25%）；具体运价基础详见（“超值公务”产品运价基础）。,有效,,KY,,,,,,,,,,,,,,,,,,,GP/BSP
KY25年夏秋Z舱、R舱、E舱固定折扣,所有航线,R舱 RZA120特惠公务舱R舱固定折扣,120折,70.0,,DZPP002,该产品运价模式为：Z*A25/30/35/40，运价基础为：Z＋外放舱位＋A＋上浮比例（例：ZHA25表示外放上浮Y舱价格*25%）；具体运价基础详见（“超值公务”产品运价基础）。,有效,,KY,,,,,,,,,,,,,,,,,,,GP/BSP
KY25年夏秋Z舱、R舱、E舱固定折扣,所有航线,E舱 EY100舒适经济舱E舱固定折扣,100折,70.0,,EZPP002,该产品运价模式为：Z*A25/30/35/40，运价基础为：Z＋外放舱位＋A＋上浮比例（例：ZHA25表示外放上浮Y舱价格*25%）；具体运价基础详见（“超值公务”产品运价基础）。,有效,,KY,,,,,,,,,,,,,,,,,,,GP/BSP
KY昆航  优选经济舱,所有航线,“优选经济舱”B2A （“优选经济舱”E＋20产品，外放联动L）,20.0,10.0,,,"增值服务
1.空中服务
①享受经济舱前排座椅，座位间距比普通经济舱宽10公分，享受更大腿部空间。
②配备矿泉水一瓶。
2.地面服务
①享受20KG免费行李额
②优先登机：旅客在候机楼登机口登机时，出示登机牌即可享受与两舱客户一样的特殊通道优先登机服务。（仅限昆明机场）",有效,,KY,,,,,,,,,,,,,,,,,,,GP/BSP
KY商务出行,所有航线,M、M1、U、H、Q、Q1、V、V1、W、S、E、E1、E2、E3、E4、E5,20.0,10.0,PAT:A或PAT:A#CSWCX,KMG319,"指令：客票采用PAT:A或PAT:A#CSWCX   
退票：4小时前：自愿退票，收15%的退票费",有效,,KY,,,,,,,,,,,,,,,,,,,GP/BSP
KY商务出行,所有航线,M、M1、U、H、Q、Q1、V、V1、W、S、E、E1、E2、E3、E4、E5,50.0,30.0,PAT:A或PAT:A#CSWCX,KMG319,"指令：客票采用PAT:A或PAT:A#CSWCX   
退票：4小时前：自愿退票，收15%的退票费",有效,,KY,,,,,,,,,,,,,,,,,,,GP/BSP
KY商务出行,所有航线,M、M1、U、H、Q、Q1、V、V1、W、S、E、E1、E2、E3、E4、E5,80.0,50.0,PAT:A或PAT:A#CSWCX,KMG319,"指令：客票采用PAT:A或PAT:A#CSWCX   
退票：4小时前：自愿退票，收15%的退票费",有效,,KY,,,,,,,,,,,,,,,,,,,GP/BSP
KY昆航优选经济舱,所有航线,指订座E舱 舒适经济舱 （前三排位置）,正价E,70(现返）,,KMG319/KMG279,"1.空中服务
①享受经济舱前二排座椅，座位间距比普通经济舱宽10公分，享受更大腿部空间。
②配备矿泉水一瓶。
2.地面服务
①享受25KG免费行李额，比普通经济舱多5KG。
②优先登机：旅客在候机楼登机口登机时，出示登机牌即可享受与两舱客户一样的特殊通道优先登机服务。（仅限昆明机场）      
                          
2、航班起飞7天前：退票价格5%，改签：免费
航班起飞前7天至72小时之前：退票价格5%，改签：票面价格5%
航班起飞前72小时至4小时之前：退票价格10%，改签：票面价格5%
航班起飞前4小时之后：退票20%，改签：票面价格10%",有效,,KY,,,,,,,,,,,,,,,,,,,GP/BSP
KY昆航优选经济舱,所有航线,指订座E舱 舒适经济舱 （前三排位置）,E20,10.0,,PAT：A#CSC,"1.空中服务
①享受经济舱前二排座椅，座位间距比普通经济舱宽10公分，享受更大腿部空间。
②配备矿泉水一瓶。
2.地面服务
①享受25KG免费行李额，比普通经济舱多5KG。
②优先登机：旅客在候机楼登机口登机时，出示登机牌即可享受与两舱客户一样的特殊通道优先登机服务。（仅限昆明机场）      
                          
2、航班起飞7天前：退票价格5%，改签：免费
航班起飞前7天至72小时之前：退票价格5%，改签：票面价格5%
航班起飞前72小时至4小时之前：退票价格10%，改签：票面价格5%
航班起飞前4小时之后：退票20%，改签：票面价格10%",有效,,KY,,,,,,,,,,,,,,,,,,,GP/BSP
KY昆航  优选经济舱,所有航线,指订座E舱 舒适经济舱 （前三排位置）,E50,10.0,,PAT：A#CSC,"1.空中服务
①享受经济舱前二排座椅，座位间距比普通经济舱宽10公分，享受更大腿部空间。
②配备矿泉水一瓶。
2.地面服务
①享受25KG免费行李额，比普通经济舱多5KG。
②优先登机：旅客在候机楼登机口登机时，出示登机牌即可享受与两舱客户一样的特殊通道优先登机服务。（仅限昆明机场）      
                          
2、航班起飞7天前：退票价格5%，改签：免费
航班起飞前7天至72小时之前：退票价格5%，改签：票面价格5%
航班起飞前72小时至4小时之前：退票价格10%，改签：票面价格5%
航班起飞前4小时之后：退票20%，改签：票面价格10%",有效,,KY,,,,,,,,,,,,,,,,,,,GP/BSP
KY昆航  优选经济舱,所有航线,指订座E舱 舒适经济舱 （前三排位置）,E80,10.0,,PAT：A#CSC,"1.空中服务
①享受经济舱前二排座椅，座位间距比普通经济舱宽10公分，享受更大腿部空间。
②配备矿泉水一瓶。
2.地面服务
①享受25KG免费行李额，比普通经济舱多5KG。
②优先登机：旅客在候机楼登机口登机时，出示登机牌即可享受与两舱客户一样的特殊通道优先登机服务。（仅限昆明机场）      
                          
2、航班起飞7天前：退票价格5%，改签：免费
航班起飞前7天至72小时之前：退票价格5%，改签：票面价格5%
航班起飞前72小时至4小时之前：退票价格10%，改签：票面价格5%
航班起飞前4小时之后：退票20%，改签：票面价格10%",有效,,KY,,,,,,,,,,,,,,,,,,,GP/BSP
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,KY,,,,,,,,,,,,,,,,,,,
MF易登机,"昆明（丽江）进出港:
B/M/L/K/N/Q/V/T舱在FD公布运价基础上直接维护增值服务价格，R/U/Z特价舱位按以下折扣换算:R舱 = Y舱全票价 x0.43U舱 =Y舱全票价x0.35Z舱=Y舱全票价x0.30价格换算结果四舍五入到10元",B/M/L/K/ N/ Q/V/T/R/ U/Z,60.0,30.0,ZFKMG1621，旅游代码25PB162,KMG319,座位预留，全渠道,2025.12.1-2027.12.31,,MF,,,,,,,,,,,,,,,,,,,GP/BSP/B2B
MF易登机,"昆明（丽江）进出港:
B/M/L/K/N/Q/V/T舱在FD公布运价基础上直接维护增值服务价格，R/U/Z特价舱位按以下折扣换算:R舱 = Y舱全票价 x0.43U舱 =Y舱全票价x0.35Z舱=Y舱全票价x0.30价格换算结果四舍五入到10元",B/M/L/K/ N/ Q/V/T/R/ U/Z,180.0,40+90,ZFKMG1622，旅游代码25PB162,KMG319,昆明或丽江国际机场指定贵宾厅内出港(或进港)增值服务一次。（云南只有4家代理有此政策）,2025.12.1-2027.12.31,,MF,,,,,,,,,,,,,,,,,,,GP/BSP/B2B
MF易登机,"昆明（丽江）进出港:
B/M/L/K/N/Q/V/T舱在FD公布运价基础上直接维护增值服务价格，R/U/Z特价舱位按以下折扣换算:R舱 = Y舱全票价 x0.43U舱 =Y舱全票价x0.35Z舱=Y舱全票价x0.30价格换算结果四舍五入到10元",B/M/L/K/ N/ Q/V/T/R/ U/Z,300.0,60+140,ZFKMG1623，旅游代码25PB162,KMG319,昆明或丽江服务商提供酒店住宿优惠权益一次。（云南只有4家代理有此政策）,2025.12.1-2027.12.31,,MF,,,,,,,,,,,,,,,,,,,GP/BSP/B2B
MF易登机,"昆明（丽江）进出港:
B/M/L/K/N/Q/V/T舱在FD公布运价基础上直接维护增值服务价格，R/U/Z特价舱位按以下折扣换算:R舱 = Y舱全票价 x0.43U舱 =Y舱全票价x0.35Z舱=Y舱全票价x0.30价格换算结果四舍五入到10元",B/M/L/K/ N/ Q/V/T/R/ U/Z,420.0,68+230,ZFKMG1624，旅游代码25PB162,KMG319,昆明或丽江国际机场指定贵宾厅内出港(或进港)增值服务一次，同时获得昆明市区二环内单边专车送机(或接机)次。（云南只有4家代理有此政策）,2025.12.1-2027.12.31,,MF,,,,,,,,,,,,,,,,,,,GP/BSP/B2B
"MF全国 机+免退改: 明舱上固定加价,适用于所有境内航线",①免变更费: PAT A@YXTG0318,明舱上固定加价,170.0,64.0,YXTG0318，旅游代码：24PB031,KMG319,"航班计划起飞时间前36小时外（不含36小时）
免收自愿变更手续费1次CC",有效,,MF,,,,,,,,,,,,,,,,,,,GP/BSP/B2B
"MF全国 机+免退改: 明舱上固定加价,适用于所有境内航线",①免变更费: PAT A@YXTG0318,明舱上固定加价,200.0,75.0,YXTG0319，旅游代码：24PB031,KMG319,"航班计划起飞时间前24小时外（不含24小时）
免收自愿变更手续费1次C",有效,,MF,,,,,,,,,,,,,,,,,,,GP/BSP/B2B
"MF全国 机+免退改: 明舱上固定加价,适用于所有境内航线",①免变更费: PAT A@YXTG0318,明舱上固定加价,230.0,87.0,YXTG03110，旅游代码：24PB031,KMG319,"航班计划起飞时间前12小时外（不含12小时）
免收自愿变更手续费1次",有效,,MF,,,,,,,,,,,,,,,,,,,GP/BSP/B2B
