产品名称,航线,上浮价格,政策返点,出票OFFICE,备注,产品有限期,airline,airline_name,订座舱位,产品代码,column_10,政策返点（后返+车辆后返+代理费),票证类型,column_11
（内容由AI生成，仅供参考）,所有航线  直减,0.1,350,KMG319/KMG279/CTU152/SZX146,"提前天数：
需航班起飞前13天预订出票(不含起飞当天)          销售日期:政策下发日起至2024年6月30日航班日期:2024年3月31日至2024年6月30日(不含2024年4月30日-5月5日)",有效,JD,首都航空,V/N/A/U/T/R   PWL3,PWL3,,,,
空中商务,公务舱（空中商务）,"一档：320-650元
二档：470-800元","一档：40元
二档：150元",KMG319/KMG279,"1.公务舱座位
2.公务舱餐饮（各航线食品种类有差异，请以实际提供为准）
3.品质客舱服务（特别赠送精美礼品包：包含16CM飞机模型、腰垫等，礼品包内容时有调整，以实际赠送内容为准）
4.30KG免费托运行李额
5.两件重量在7公斤（含）以内，尺寸不超过20CM×40CM×55CM的手提行李
6.金鹏会员积分（该积分为金鹏会员旅客专享，旅客需在乘机前注册为金鹏会员，否则影响积分累积。在线注册渠道：西部航空、金鹏俱乐部官网/手机端等）
7.特别提示：本产品不享受头等舱休息室、优先登机、优先值机、公务舱安检通道、贵宾摆渡车等地面服务权益
8.本产品儿童票价及增值权益与成人相同； 婴儿票价按照各航线现有标准执行，不享受产品对应的附加权益
9.产品非自愿退改签依照西部航空最新不正常航班管理相关规定执行，具体可详询航司热线95373",有效,PN,西部航空,订I舱，产品代码：KZSW,KZSW,,,,
智选经济舱,智选经济舱（机+空中基础服务）,"一档：75-165元
二/三档：280/800元","一档：15元
二/三档：110/480元",KMG319/KMG279,"1.20KG免费托运行李额
2.一件重量7KG内且尺寸不超过20cm*40cm*55cm的非托运行李
3.免费赠送经济舱前三排座位（部分经济舱第2-3排座位空间与后排经济舱相同，具体请以乘机时实际情况为准）
4.金鹏会员积分（该积分为金鹏会员旅客专享，旅客需在乘机前注册为金鹏会员，否则影响积分累积。在线注册渠道：西部航空、金鹏俱乐部官网/手机端等）
5.航空意外险（由航司负责投保，详询航司热线95373）
6.儿童产品票价及增值权益与成人相同； 婴儿票价按照各航线现有标准执行，不享受产品对应的附加权益
7.本产品为西部航空经济舱产品，非自愿退改签按照经济舱规则处理，具体可详询航司热线95373",有效,PN,西部航空,订舱R，产品代码：CJC,CJC,,,,
悦享经济舱,悦享经济舱（机+空中尊享服务）,"一档：85-195元
二档：290元
三档：800元","一档：20元
二档：110元
三档：480元",KMG319/KMG279,"1.20KG免费托运行李额
2.一件重量7KG内且尺寸不超过20cm*40cm*55cm的非托运行李
3.免费赠送经济舱前三排座位（部分经济舱第2-3排座位空间与后排经济舱相同，具体请以乘机时实际情况为准）
4.机上餐食或小吃、饮品（部分航线仅提供小吃，以实际提供为准）
5.金鹏会员积分（该积分为金鹏会员旅客专享，旅客需在乘机前注册为金鹏会员，否则影响积分累积。在线注册渠道：西部航空、金鹏俱乐部官网/手机端等）
6.航空意外险（由航司负责投保，详询航司热线95373）
7.儿童产品票价及增值权益与成人相同； 婴儿票价按照各航线现有标准执行，不享受产品对应的附加权益
8.本产品为西部航空经济舱产品，非自愿退改签按照经济舱规则处理，具体可详询航司热线95373",有效,PN,西部航空,订R舱，产品代码：CJC,CJC,"悦享经济舱产品提示：
（1）本产品适用于西部航空国内、国际/地区自营航线，具体请以实际查询为准。
（2）经济舱前三排座位（隔帘划分专属区域，打造独立、安静的客舱专区，因不同机型的座椅间距及靠背调节等有所差异，请以实际情况为准）。
（3）免费空中餐点：W/R舱可享受升级餐食或小吃、饮品一份（因响应局方颠簸治理的安全要求，部分航线仅提供小吃，具体请以实际提供为准）。
（4）行李权益：国内20KG、国际/地区30KG免费托运行李额及1件手提行李（重量在7kg以内，尺寸不超过20*40*55 CM）。
（5）W舱可免费享受一次始发站头等舱休息室（休息室权益需旅客前往值机柜台问询具体使用流程），其他地面权益因各机场服务保障能力和流程不同，最终请以机场提供为准。
（6）金鹏会员积分权益为金鹏俱乐部会员专享，可累计金鹏消费积分、定级积分及定级航段，需在乘机前登录西部航空或金鹏俱乐部官方网站/移动端完成会员注册并实际乘机后，将自动累计至您的金鹏会员账户。
（7）因本产品享受经济舱前三排专属区域座位，成人与随行儿童须购买同款产品才可一同就坐同区域座位。
（8）本产品为西部航空经济舱产品，非自愿退改签按照经济舱规则处理。
（9）本产品仅支持在销售界面直接购买，已购普通经济舱客票如需升级为本产品，需支付变更手续费及客票差价，具体可联系原出票地或西部航空呼叫中心95373咨询。
（10）西部航空有可能在法律允许的范围内对产品细则进行调整，若有变更请以最新查询为准。",,,
悦享经济舱,智选经济舱（机+空中+地面尊享服务）,"一档：300元
二档：500元
三档：1100元","一档：40元
二档：200元
三档：660元",KMG319/KMG279,"1.20KG免费托运行李额
2. 一件重量7KG内且尺寸不超过20cm*40cm*55cm的非托运行李
3.免费赠送经济舱前三排座位（部分经济舱第2-3排座位空间与后排经济舱相同，具体请以乘机时实际情况为准）
4.机上餐食或小吃、饮品（部分航线仅提供小吃，以实际提供为准）
5.金鹏会员积分（该积分为金鹏会员旅客专享，旅客需在乘机前注册为金鹏会员，否则影响积分累积。在线注册渠道：西部航空、金鹏俱乐部官网/手机端等）
6.航空意外险（由航司负责投保，详询航司热线95373）
7.始发站头等舱休息室、优先值机、优先登机、优先提取行李（休息室权益需至值机柜台领取贵宾室休息卡或其他同等效用凭证，其他权益均以机场实际保障为准，三亚、宁波、秦皇岛、沈阳暂不提供优先登机服务，宁波、秦皇岛、沈阳暂不提供优先值机服务，长春、沈阳、哈密暂不提供优先行李提取服务）
8.儿童产品票价及增值权益与成人相同； 婴儿票价按照各航线现有标准执行，不享受产品对应的附加权益
9.本产品为西部航空经济舱产品，非自愿退改签按照经济舱规则处理，具体可详询航司热线95373",有效,PN,西部航空,订W舱，产品代码：CJC,CJC,,,,
普通经济舱,特惠行李,60-160元,10元,KMG319/KMG279,"1.20KG免费托运行李额
2.航空意外险（由航司负责投保，详询航司热线95373）
3.儿童产品票价及增值权益与成人相同； 婴儿票价按照各航线现有标准执行，不享受产品对应的附加权益
4.本产品为西部航空经济舱产品，非自愿退改签按照经济舱规则处理，具体可详询航司热线95373",有效,PN,西部航空,订E舱，产品代码THXL,THXL,,,,
普通经济舱,超惠行李,170,50,KMG319/KMG279,"1.外放舱位基础上增加10KG免费托运行李额：
（1）H/K/L/M/X时30KG
（2）V/N/A/U/T/Z时10KG。
2.托运行李险（由航司负责投保，详询航司热线95373）
3.儿童产品票价及增值权益与成人相同； 婴儿票价按照各航线现有标准执行，不享受产品对应的附加权益
4.本产品为西部航空经济舱产品，非自愿退改签按照经济舱规则处理，具体可详询航司热线95373",有效,PN,西部航空,明折明扣舱  产品代码：CHXL,CHXL,,,,
普通经济舱,"超值权益 （机+权益
（高代理费）",90,50,KMG319/KMG279,"1.产品权益随外放舱位，代理可结合自身资源优势提供红包或增值服务权益，不做强制要求。
2.儿童产品票价及增值权益与成人相同； 婴儿票价按照各航线现有标准执行
3.本产品为西部航空经济舱产品，非自愿退改签按照经济舱规则处理，具体可详询航司热线95373",有效,PN,西部航空,明折明扣舱  产品代码：CZQY2,CZQY2,,,,
普通经济舱,高舱高返（机+行李+权益（高代理费）,220,80,KMG319/KMG279,"1.20KG免费托运行李额
2.代理可结合自身资源优势提供增值服务权益，不做强制要求。
3.儿童产品票价及增值权益与成人相同； 婴儿票价按照各航线现有标准执行，不享受产品对应的附加权益
4.本产品为西部航空经济舱产品，非自愿退改签按照经济舱规则处理，具体可详询航司热线95373",有效,PN,西部航空,订E舱  产品代码：GCGF  X舱以上无产品运价，X舱以下才有产品价格,GCGF,,,,
普通经济舱,高舱高返（机+行李+权益（高代理费）,350,175,KMG319/KMG279,"1.20KG免费托运行李额
2.代理可结合自身资源优势提供增值服务权益，不做强制要求。
3.儿童产品票价及增值权益与成人相同； 婴儿票价按照各航线现有标准执行，不享受产品对应的附加权益
4.本产品为西部航空经济舱产品，非自愿退改签按照经济舱规则处理，具体可详询航司热线95373",有效,PN,西部航空,订E舱  产品代码：GCGF  X舱以上无产品运价，X舱以下才有产品价格,GCGF,,,,
普通经济舱,高舱高返（机+行李+权益（高代理费）,550,330,KMG319/KMG279,"1.20KG免费托运行李额
2.代理可结合自身资源优势提供增值服务权益，不做强制要求。
3.儿童产品票价及增值权益与成人相同； 婴儿票价按照各航线现有标准执行，不享受产品对应的附加权益
4.本产品为西部航空经济舱产品，非自愿退改签按照经济舱规则处理，具体可详询航司热线95373",有效,PN,西部航空,订E舱  产品代码：GCGF  X舱以上无产品运价，X舱以下才有产品价格,GCGF,,,,
普通经济舱,高舱高返（机+行李+权益（高代理费）,750,450,KMG319/KMG279,"1.20KG免费托运行李额
2.代理可结合自身资源优势提供增值服务权益，不做强制要求。
3.儿童产品票价及增值权益与成人相同； 婴儿票价按照各航线现有标准执行，不享受产品对应的附加权益
4.本产品为西部航空经济舱产品，非自愿退改签按照经济舱规则处理，具体可详询航司热线95373",有效,PN,西部航空,订E舱  产品代码：GCGF  X舱以上无产品运价，X舱以下才有产品价格,GCGF,,,,
普通经济舱,高舱高返（机+行李+权益（高代理费）,950,570,KMG319/KMG279,"1.20KG免费托运行李额
2.代理可结合自身资源优势提供增值服务权益，不做强制要求。
3.儿童产品票价及增值权益与成人相同； 婴儿票价按照各航线现有标准执行，不享受产品对应的附加权益
4.本产品为西部航空经济舱产品，非自愿退改签按照经济舱规则处理，具体可详询航司热线95373",有效,PN,西部航空,订E舱  产品代码：GCGF  X舱以上无产品运价，X舱以下才有产品价格,GCGF,,,,
普通经济舱,退改无忧 （机+退改优惠）,80-180元,20元,KMG319/KMG279,"1.享24小时外免改期手续费一次
（1）航班计划出港时间 24 小时（含） 前首次改期免收变更手续费的权益。
（ 若超过以上时限或超出一次自愿变更，则收取对应变更费，若自愿变更存在票价差额需补齐）。
（2）本产品如变更至其他客票，变更后权益按变更后的舱位或产品规定执行，不再享受原票权益。
2.20公斤免费托运行李额。
3.儿童产品票价及增值权益与成人相同； 婴儿票价按照各航线现有标准执行，不享受产品对应的附加权益
4.本产品为西部航空经济舱产品，非自愿退改签按照经济舱规则处理，具体可详询航司热线95373",有效,PN,西部航空,订E舱  产品代码：TGWY,TGWY,,,,
普通经济舱,优享积分（机+金鹏积分） ,120元,30元,KMG319/KMG279,"1.赠送额外 800 金鹏会员消费积分
（1）旅客在购买本产品并实际成行后，在获得对应舱位原基础积分奖励的基础上,享受额外 800 金鹏会员消费积分。舱位的基础消费积分、 定级航段和定级积分标准，以及使用的其他规定以金鹏俱乐部发布的规则为准。
（2）该积分为金鹏会员旅客专享，如旅客非金鹏会员，需在乘机前注册为金鹏会员，否则影响积分累积。在线注册渠道：西部航空、金鹏俱乐部官网/微信号等。
（3）如有疑问可致电金鹏俱乐部客服热线 95339-8。
（4）本产品奖励的额外 800 消费积分不作为会员定级、升保级使用。
2.套餐中赠送的增值服务权益均不可单独退订。
3.儿童产品票价及增值权益与成人相同； 婴儿票价按照各航线现有标准执行，不享受产品对应的附加权益
4.本产品为西部航空经济舱产品，非自愿退改签按照经济舱规则处理，具体可详询航司热线95373",有效,PN,西部航空,明折明扣舱 产品代码：CXJF1,CXJF1,,,,
普通经济舱,政府公务机票（机+行李+退改优惠）,"C/D/Y舱给予88折优惠；H/K/L/M/X/V/N舱给予95折优惠；
A/U/T舱无额外优惠。",/,KMG319/KMG279,"1.免费托运行李：所有经济舱20KG/公务舱30KG
2.优惠退改（部分舱位）
3.代理需要有GP客票销售资质",有效,PN,西部航空,明折明扣舱：GP,,,,,
海天无限产品（P舱一口价）,URC-CGO  适用航班PN6246,,,KMG319/KMG279,起始航班日期2026/3/11  截止航班日期2026/3/28  出票截止日期2026/3/28  ,,PN,西部航空,P舱固定价格,PGHLC100,,,,
优享福卡（仅航司官网/小程序/AP）,机+卡券+行李,300元,,KMG319/KMG279,"1.20KG免费托运行李额
2.乘机后获得面值200元京东E卡
3.京东E卡发放说明
（1）一般情况下，航司将在乘机之日起30日内核实产品信息主动发放（限工作日），如遇到节假日顺延。
（2）航司将以短信形式发放至旅客实名认证对应手机号。旅客需自航司发放之日起30天内按照短信提示内容领取卡券，逾期未领取将自动失效，视为自愿放弃，不再补发。
（3）京东E卡可在京东网站上购买自营商品或服务，须绑定京东账户后使用，具体使用细则以京东网站公布的最新适用条款为准。
（4）限持本产品客票实际乘机后发放。若客票变更至非优享福卡产品客票，将不予发放；若客票退票，将不予发放。
（5）本产品仅限西部航空实名认证用户为本人购买。
4.儿童产品票价及增值权益与成人相同；婴儿票价按照各航线现有经济舱标准执行，不享受产品对应的附加权益
5.本产品为西部航空经济舱产品，非自愿退改签按照经济舱规则处理，具体可详询航司热线95373",,PN,西部航空,E,YXFK,,,,
